Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
46187,28902,GridRulesBasicOnly_0,3,failure,insight,correct,CROSS_OUT,,
28902,28902,GridRulesBasicOnly_0,4,failure,insight,incorrect,CROSS_OUT,,
28902,62774,GridRulesBasicOnly_0,5,failure,insight,incorrect,APPLY_OR,,
62774,17103,GridRulesBasicOnly_0,6,failure,insight,correct,CROSS_OUT,,
17103,17103,GridRulesBasicOnly_0,7,failure,insight,incorrect,CROSS_OUT,,
17103,32238,GridRulesBasicOnly_0,8,failure,unknown-correct,correct,,,
32238,71540,GridRulesBasicOnly_0,9,failure,insight,incorrect,OPENING,,
71540,17103,GridRulesBasicOnly_0,10,failure,insight,correct,CROSS_OUT,,
17103,71540,GridRulesBasicOnly_0,11,failure,insight,correct,OPENING,,
71540,12685,GridRulesBasicOnly_0,12,failure,,,,,
39473,84989,GridRulesBasicOnly_0,0,failure,unknown-correct,correct,,,
84989,67058,GridRulesBasicOnly_0,1,failure,unknown-incorrect,incorrect,,,
67058,74826,GridRulesBasicOnly_0,2,failure,insight,incorrect,CROSS_OUT,,
74826,74826,GridRulesBasicOnly_0,3,failure,insight,incorrect,CROSS_OUT,,
74826,87978,GridRulesBasicOnly_0,4,failure,insight,incorrect,APPLY_OR,,
87978,68590,GridRulesBasicOnly_0,5,failure,insight,correct,CROSS_OUT,,
68590,68590,GridRulesBasicOnly_0,6,failure,insight,incorrect,CROSS_OUT,,
68590,29559,GridRulesBasicOnly_0,7,failure,insight,correct,BEFORE_NOINFO,,
29559,22531,GridRulesBasicOnly_0,8,failure,insight,incorrect,OPENING,,
22531,16549,GridRulesBasicOnly_0,9,failure,insight,correct,CROSS_OUT,,
16549,16549,GridRulesBasicOnly_0,10,failure,insight,correct,CROSS_OUT,,
16549,31040,GridRulesBasicOnly_0,11,failure,,,,,
19951,57436,GridRulesBasicOnly_0,0,failure,unknown-incorrect,incorrect,,,
57436,57436,GridRulesBasicOnly_0,1,failure,unknown-correct,correct,,,
57436,57436,GridRulesBasicOnly_0,2,failure,unknown-correct,correct,,,
57436,34451,GridRulesBasicOnly_0,3,failure,insight,correct,APPLY_OR,,
34451,37122,GridRulesBasicOnly_0,4,failure,insight,correct,CROSS_OUT,,
37122,37122,GridRulesBasicOnly_0,5,failure,insight,correct,CROSS_OUT,,
37122,22372,GridRulesBasicOnly_0,6,failure,unknown-correct,correct,,,
22372,99846,GridRulesBasicOnly_0,7,failure,insight,incorrect,OPENING,,
99846,37122,GridRulesBasicOnly_0,8,failure,insight,incorrect,CROSS_OUT,,
37122,19492,GridRulesBasicOnly_0,9,failure,insight,correct,APPLY_OR,,
19492,78129,GridRulesBasicOnly_0,10,failure,insight,correct,CROSS_OUT,,
78129,78129,GridRulesBasicOnly_0,11,failure,insight,correct,CROSS_OUT,,
78129,81918,GridRulesBasicOnly_0,12,failure,insight,correct,OPENING,,
81918,81918,GridRulesBasicOnly_0,13,failure,insight,incorrect,OPENING,,
81918,59479,GridRulesBasicOnly_0,14,failure,,,,,
11205,94640,GridRulesBasicOnly_1,0,success,insight,correct,APPLY_NOT,,
94640,89442,GridRulesBasicOnly_1,1,success,insight,correct,APPLY_IS,,
89442,67989,GridRulesBasicOnly_1,2,success,insight,correct,CROSS_OUT,,
67989,67989,GridRulesBasicOnly_1,3,success,insight,correct,CROSS_OUT,,
67989,66613,GridRulesBasicOnly_1,4,success,insight,correct,APPLY_OR,,
66613,16694,GridRulesBasicOnly_1,5,success,insight,correct,CROSS_OUT,,
16694,16694,GridRulesBasicOnly_1,6,success,insight,correct,CROSS_OUT,,
16694,47313,GridRulesBasicOnly_1,7,success,insight,correct,OPENING,,
47313,16694,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
16694,47313,GridRulesBasicOnly_1,9,success,insight,correct,OPENING,,
47313,25367,GridRulesBasicOnly_1,10,success,,,,,
32378,32334,GridRulesBasicOnly_1,0,success,insight,correct,APPLY_IS,,
32334,34252,GridRulesBasicOnly_1,1,success,insight,correct,CROSS_OUT,,
34252,34252,GridRulesBasicOnly_1,2,success,insight,correct,CROSS_OUT,,
34252,40362,GridRulesBasicOnly_1,3,success,insight,correct,APPLY_OR,,
40362,35711,GridRulesBasicOnly_1,4,success,insight,correct,CROSS_OUT,,
35711,77701,GridRulesBasicOnly_1,5,success,insight,correct,APPLY_NOT,,
77701,71280,GridRulesBasicOnly_1,6,success,insight,correct,CROSS_OUT,,
71280,67721,GridRulesBasicOnly_1,7,success,insight,correct,OPENING,,
67721,71280,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
71280,71280,GridRulesBasicOnly_1,9,success,insight,correct,CROSS_OUT,,
71280,79660,GridRulesBasicOnly_1,10,success,,,,,
87154,74954,GridRulesBasicOnly_1,0,success,insight,correct,APPLY_IS,,
74954,84969,GridRulesBasicOnly_1,1,success,insight,correct,APPLY_NOT,,
84969,56653,GridRulesBasicOnly_1,2,success,insight,correct,CROSS_OUT,,
56653,74206,GridRulesBasicOnly_1,3,success,insight,correct,APPLY_OR,,
74206,93318,GridRulesBasicOnly_1,4,success,insight,correct,CROSS_OUT,,
93318,93318,GridRulesBasicOnly_1,5,success,insight,correct,CROSS_OUT,,
93318,93318,GridRulesBasicOnly_1,6,success,insight,correct,CROSS_OUT,,
93318,22538,GridRulesBasicOnly_1,7,success,insight,correct,OPENING,,
22538,93318,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
93318,93318,GridRulesBasicOnly_1,9,success,insight,correct,CROSS_OUT,,
93318,69099,GridRulesBasicOnly_1,10,success,,,,,
12454,33457,GridRulesBasicOnly_1,0,success,unknown-correct,correct,,,
33457,34097,GridRulesBasicOnly_1,1,success,insight,correct,APPLY_OR,,
34097,53998,GridRulesBasicOnly_1,2,success,insight,correct,CROSS_OUT,,
53998,53998,GridRulesBasicOnly_1,3,success,insight,correct,CROSS_OUT,,
53998,63519,GridRulesBasicOnly_1,4,success,insight,correct,APPLY_OR,,
63519,69075,GridRulesBasicOnly_1,5,success,insight,correct,CROSS_OUT,,
69075,34721,GridRulesBasicOnly_1,6,success,insight,correct,APPLY_OR,,
34721,83904,GridRulesBasicOnly_1,7,success,insight,correct,CROSS_OUT,,
83904,83904,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
83904,83904,GridRulesBasicOnly_1,9,success,insight,correct,CROSS_OUT,,
83904,83904,GridRulesBasicOnly_1,10,success,insight,correct,CROSS_OUT,,
83904,38771,GridRulesBasicOnly_1,11,success,,,,,
19929,57519,GridRulesBasicOnly_1,0,success,insight,correct,APPLY_IS,,
57519,17810,GridRulesBasicOnly_1,1,success,insight,correct,CROSS_OUT,,
17810,17810,GridRulesBasicOnly_1,2,success,insight,correct,CROSS_OUT,,
17810,64967,GridRulesBasicOnly_1,3,success,insight,correct,APPLY_OR,,
64967,88829,GridRulesBasicOnly_1,4,success,insight,correct,CROSS_OUT,,
88829,37344,GridRulesBasicOnly_1,5,success,insight,correct,APPLY_OR,,
37344,41205,GridRulesBasicOnly_1,6,success,insight,correct,CROSS_OUT,,
41205,41205,GridRulesBasicOnly_1,7,success,insight,correct,CROSS_OUT,,
41205,41205,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
41205,41205,GridRulesBasicOnly_1,9,success,insight,correct,CROSS_OUT,,
41205,92156,GridRulesBasicOnly_1,10,success,,,,,
76512,12827,GridRulesBasicOnly_1,0,success,insight,correct,APPLY_IS,,
12827,26272,GridRulesBasicOnly_1,1,success,insight,correct,CROSS_OUT,,
26272,45780,GridRulesBasicOnly_1,2,success,insight,correct,APPLY_OR,,
45780,15527,GridRulesBasicOnly_1,3,success,insight,correct,CROSS_OUT,,
15527,15527,GridRulesBasicOnly_1,4,success,insight,correct,CROSS_OUT,,
15527,33121,GridRulesBasicOnly_1,5,success,insight,correct,APPLY_OR,,
33121,43910,GridRulesBasicOnly_1,6,success,insight,correct,CROSS_OUT,,
43910,43910,GridRulesBasicOnly_1,7,success,insight,correct,CROSS_OUT,,
43910,43910,GridRulesBasicOnly_1,8,success,insight,correct,CROSS_OUT,,
43910,84100,GridRulesBasicOnly_1,9,success,insight,correct,OPENING,,
84100,46488,GridRulesBasicOnly_1,10,success,,,,,
20938,80450,GridRulesBasicOnly_1,0,failure,insight,correct,APPLY_IS,,
80450,48975,GridRulesBasicOnly_1,1,failure,insight,correct,CROSS_OUT,,
48975,48975,GridRulesBasicOnly_1,2,failure,insight,correct,CROSS_OUT,,
48975,72195,GridRulesBasicOnly_1,3,failure,unknown-correct,correct,,,
72195,28197,GridRulesBasicOnly_1,4,failure,insight,correct,BEFORE_NOINFO,,
28197,30439,GridRulesBasicOnly_1,5,failure,unknown-incorrect,incorrect,,,
30439,17920,GridRulesBasicOnly_1,6,failure,insight,incorrect,CROSS_OUT,,
17920,17920,GridRulesBasicOnly_1,7,failure,insight,incorrect,CROSS_OUT,,
17920,90844,GridRulesBasicOnly_1,8,failure,insight,correct,SIMPLE_OR_SAME_CAT,,
90844,58229,GridRulesBasicOnly_1,9,failure,unknown-correct,correct,,,
58229,52704,GridRulesBasicOnly_1,10,failure,insight,incorrect,OPENING,,
52704,20495,GridRulesBasicOnly_1,11,failure,insight,incorrect,CROSS_OUT,,
20495,52704,GridRulesBasicOnly_1,12,failure,insight,incorrect,OPENING,,
52704,67795,GridRulesBasicOnly_1,13,failure,insight,incorrect,APPLY_OR,,
67795,66583,GridRulesBasicOnly_1,14,failure,insight,incorrect,CROSS_OUT,,
66583,66583,GridRulesBasicOnly_1,15,failure,insight,incorrect,CROSS_OUT,,
66583,99118,GridRulesBasicOnly_1,16,failure,insight,incorrect,TRANS_ABC_TRUE,,
99118,42988,GridRulesBasicOnly_1,17,failure,insight,incorrect,CROSS_OUT,,
42988,42584,GridRulesBasicOnly_1,18,failure,insight,incorrect,APPLY_OR,,
42584,29988,GridRulesBasicOnly_1,19,failure,insight,incorrect,CROSS_OUT,,
29988,29988,GridRulesBasicOnly_1,20,failure,insight,incorrect,CROSS_OUT,,
29988,42584,GridRulesBasicOnly_1,21,failure,insight,incorrect,TRANS_ABC_TRUE,,
42584,29988,GridRulesBasicOnly_1,22,failure,insight,incorrect,CROSS_OUT,,
29988,29988,GridRulesBasicOnly_1,23,failure,insight,correct,CROSS_OUT,,
29988,29988,GridRulesBasicOnly_1,24,failure,insight,incorrect,CROSS_OUT,,
29988,64481,GridRulesBasicOnly_1,25,failure,unknown-correct,correct,,,
