Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
35502,35502,e1_kf,29,success,insight,correct,CROSS_OUT,,
35502,35502,e1_kf,30,success,insight,correct,CROSS_OUT,,
35502,14314,e1_kf,31,success,insight,correct,APPLY_BEFORE_ONE_SPOT,,
14314,11645,e1_kf,32,success,insight,correct,CROSS_OUT,,
11645,11645,e1_kf,33,success,insight,correct,CROSS_OUT,,
11645,11645,e1_kf,34,success,insight,correct,CROSS_OUT,,
11645,11645,e1_kf,35,success,insight,correct,CROSS_OUT,,
11645,77051,e1_kf,36,success,insight,correct,OPENING,,
77051,11645,e1_kf,37,success,insight,correct,CROSS_OUT,,
11645,96312,e1_kf,38,success,insight,correct,OPENING,,
96312,11645,e1_kf,39,success,insight,correct,CROSS_OUT,,
11645,77051,e1_kf,40,success,insight,correct,OPENING,,
77051,56081,e1_kf,41,success,insight,correct,OPENING,,
56081,27213,e1_kf,42,success,,,,,
40887,34059,e1_kf,0,success,insight,correct,APPLY_IS,,
34059,55117,e1_kf,1,success,insight,correct,APPLY_OR,,
55117,82119,e1_kf,2,success,insight,correct,APPLY_BEFORE_N_SPOTS,,
82119,86341,e1_kf,3,success,insight,correct,OPENING,,
86341,70600,e1_kf,4,success,,,,,
91097,28730,e1_kf,0,success,insight,correct,APPLY_IS,,
28730,22003,e1_kf,1,success,insight,correct,APPLY_BEFORE_N_SPOTS,,
22003,78622,e1_kf,2,success,insight,correct,APPLY_OR,,
78622,53347,e1_kf,3,success,insight,correct,OPENING,,
53347,53347,e1_kf,4,success,insight,correct,OPENING,,
53347,24353,e1_kf,5,success,,,,,
29988,32565,e1_kf,0,success,insight,correct,APPLY_IS,,
32565,83268,e1_kf,1,success,insight,correct,APPLY_OR,,
83268,91933,e1_kf,2,success,insight,correct,OPENING,,
91933,24677,e1_kf,3,success,insight,correct,OPENING,,
24677,18628,e1_kf,4,success,,,,,
35530,45052,e1_kf,0,success,insight,correct,APPLY_NOT,,
45052,73015,e1_kf,1,success,insight,correct,OPENING,,
73015,40273,e1_kf,2,success,insight,correct,APPLY_BEFORE_N_SPOTS,,
40273,19242,e1_kf,3,success,insight,correct,APPLY_OR,,
19242,64234,e1_kf,4,success,insight,correct,OPENING,,
64234,43787,e1_kf,5,success,,,,,
25044,47219,e1_kf,0,success,unknown-correct,correct,,,
47219,73879,e1_kf,1,success,insight,correct,APPLY_OR,,
73879,49622,e1_kf,2,success,insight,correct,APPLY_OR,,
49622,28194,e1_kf,3,success,insight,correct,OPENING,,
28194,49737,e1_kf,4,success,insight,correct,OPENING,,
49737,54006,e1_kf,5,success,insight,correct,OPENING,,
54006,55821,e1_kf,6,success,,,,,
83584,53633,e1_kf,0,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
53633,53633,e1_kf,1,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
53633,53633,e1_kf,2,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
53633,53633,e1_kf,3,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
53633,92449,e1_kf,4,success,insight,correct,APPLY_OR,,
92449,33330,e1_kf,5,success,insight,correct,CROSS_OUT,,
33330,33330,e1_kf,6,success,insight,correct,CROSS_OUT,,
33330,33330,e1_kf,7,success,insight,correct,CROSS_OUT,,
33330,33330,e1_kf,8,success,insight,correct,CROSS_OUT,,
33330,33330,e1_kf,9,success,insight,correct,CROSS_OUT,,
33330,79423,e1_kf,10,success,insight,correct,OPENING,,
79423,33330,e1_kf,11,success,insight,correct,CROSS_OUT,,
33330,53935,e1_kf,12,success,insight,correct,OPENING,,
53935,45776,e1_kf,13,success,insight,correct,OPENING,,
45776,53006,e1_kf,14,success,,,,,
